T-4,T-3,T-2,T-1,T-0,T-0
-3.18284796,-3.113275431,-3.068572231,-3.094937834,-3.456573786,-3.063677632
-3.113275431,-3.068572231,-3.094937834,-3.456573786,-3.558224944,-3.063677632
-3.068572231,-3.094937834,-3.456573786,-3.558224944,-3.000772869,-3.063677632
-3.094937834,-3.456573786,-3.558224944,-3.000772869,-3.897813358,-3.063677632
-3.456573786,-3.558224944,-3.000772869,-3.897813358,-3.572650187,-3.063677632
-3.558224944,-3.000772869,-3.897813358,-3.572650187,-3.475491618,-3.063677632
-3.000772869,-3.897813358,-3.572650187,-3.475491618,-3.304583172,-3.063677632
-3.897813358,-3.572650187,-3.475491618,-3.304583172,-3.014268887,-3.063677632
-3.572650187,-3.475491618,-3.304583172,-3.014268887,-3.030584463,-3.063677632
-3.475491618,-3.304583172,-3.014268887,-3.030584463,-3.022898392,-3.063677632
-3.304583172,-3.014268887,-3.030584463,-3.022898392,-3.511788863,-3.063677632
-3.014268887,-3.030584463,-3.022898392,-3.511788863,-3.024071667,-3.063677632
-3.030584463,-3.022898392,-3.511788863,-3.024071667,-3.362572078,-3.063677632
-3.022898392,-3.511788863,-3.024071667,-3.362572078,-1.635045112,-1.513176403
-3.511788863,-3.024071667,-3.362572078,-1.635045112,-1.977542126,-1.513176403
-3.024071667,-3.362572078,-1.635045112,-1.977542126,-1.276973435,-1.513176403
-3.362572078,-1.635045112,-1.977542126,-1.276973435,-2.177411055,-1.513176403
-1.635045112,-1.977542126,-1.276973435,-2.177411055,-0.449737472,-1.26612554
-1.977542126,-1.276973435,-2.177411055,-0.449737472,-1.450030454,-1.230580982
-1.276973435,-2.177411055,-0.449737472,-1.450030454,-1.077737216,-1.206969482
-2.177411055,-0.449737472,-1.450030454,-1.077737216,-0.803363041,-1.179333636
-0.449737472,-1.450030454,-1.077737216,-0.803363041,-2.279986456,-1.075803657
-1.450030454,-1.077737216,-0.803363041,-2.279986456,-0.851195348,-0.616905743
-1.077737216,-0.803363041,-2.279986456,-0.851195348,-0.820197542,-0.741237799
-0.803363041,-2.279986456,-0.851195348,-0.820197542,-0.632729151,-0.462802439
-2.279986456,-0.851195348,-0.820197542,-0.632729151,-0.192835903,-0.282723718
-0.851195348,-0.820197542,-0.632729151,-0.192835903,-0.045629654,-0.100029064
-0.820197542,-0.632729151,-0.192835903,-0.045629654,-0.147207381,-0.242274466
-0.632729151,-0.192835903,-0.045629654,-0.147207381,0.053028204,-0.088051919
-0.192835903,-0.045629654,-0.147207381,0.053028204,-0.06227836,-0.088051919
-0.045629654,-0.147207381,0.053028204,-0.06227836,-0.211238036,-0.088051919
-0.147207381,0.053028204,-0.06227836,-0.211238036,-0.060551255,-0.088051919
0.053028204,-0.06227836,-0.211238036,-0.060551255,-0.063386623,-0.088051919
-0.06227836,-0.211238036,-0.060551255,-0.063386623,1.289538106,1.244764376
-0.211238036,-0.060551255,-0.063386623,1.289538106,1.633812713,1.586109472
-0.060551255,-0.063386623,1.289538106,1.633812713,1.676916735,1.586109472
-0.063386623,1.289538106,1.633812713,1.676916735,1.803395358,1.586109472
1.289538106,1.633812713,1.676916735,1.803395358,1.563163849,1.586109472
1.633812713,1.676916735,1.803395358,1.563163849,1.896476369,1.586109472
1.676916735,1.803395358,1.563163849,1.896476369,2.995332082,2.566877714
1.803395358,1.563163849,1.896476369,2.995332082,2.702322072,2.566877714
1.563163849,1.896476369,2.995332082,2.702322072,2.973825715,2.566877714
1.896476369,2.995332082,2.702322072,2.973825715,2.664485081,2.566877714
2.995332082,2.702322072,2.973825715,2.664485081,3.121503533,2.566877714
2.702322072,2.973825715,2.664485081,3.121503533,2.78386454,2.566877714
2.973825715,2.664485081,3.121503533,2.78386454,2.539070431,2.566877714
2.664485081,3.121503533,2.78386454,2.539070431,2.783654263,2.566877714
3.121503533,2.78386454,2.539070431,2.783654263,2.644005686,2.566877714
2.78386454,2.539070431,2.783654263,2.644005686,2.383691762,2.566877714
2.539070431,2.783654263,2.644005686,2.383691762,3.018818097,2.566877714
2.783654263,2.644005686,2.383691762,3.018818097,2.867292998,2.566877714
2.644005686,2.383691762,3.018818097,2.867292998,3.094056203,2.566877714
2.383691762,3.018818097,2.867292998,3.094056203,2.680834792,2.566877714
3.018818097,2.867292998,3.094056203,2.680834792,2.258831068,2.566877714
2.867292998,3.094056203,2.680834792,2.258831068,3.107719089,2.566877714
3.094056203,2.680834792,2.258831068,3.107719089,2.50145529,2.566877714
2.680834792,2.258831068,3.107719089,2.50145529,2.701371141,2.566877714
2.258831068,3.107719089,2.50145529,2.701371141,2.880678946,2.566877714
3.107719089,2.50145529,2.701371141,2.880678946,2.545796363,2.566877714
2.50145529,2.701371141,2.880678946,2.545796363,2.826245239,2.566877714
2.701371141,2.880678946,2.545796363,2.826245239,2.64914918,2.566877714
2.880678946,2.545796363,2.826245239,2.64914918,2.814601186,2.566877714
2.545796363,2.826245239,2.64914918,2.814601186,2.3338544,2.566877714
2.826245239,2.64914918,2.814601186,2.3338544,2.600345934,2.566877714
2.64914918,2.814601186,2.3338544,2.600345934,2.346878531,2.566877714
2.814601186,2.3338544,2.600345934,2.346878531,2.49839743,2.566877714
2.3338544,2.600345934,2.346878531,2.49839743,2.636935642,2.566877714
2.600345934,2.346878531,2.49839743,2.636935642,2.581499955,2.566877714
2.346878531,2.49839743,2.636935642,2.581499955,2.599707338,2.566877714
2.49839743,2.636935642,2.581499955,2.599707338,3.82339315,3.888690549
2.636935642,2.581499955,2.599707338,3.82339315,3.843097567,3.720203108
2.581499955,2.599707338,3.82339315,3.843097567,3.742532288,3.720203108
2.599707338,3.82339315,3.843097567,3.742532288,3.515584161,3.477751294
3.82339315,3.843097567,3.742532288,3.515584161,3.591776921,3.477751294
3.843097567,3.742532288,3.515584161,3.591776921,3.250856027,3.197653076
3.742532288,3.515584161,3.591776921,3.250856027,3.035161383,3.197653076
3.515584161,3.591776921,3.250856027,3.035161383,3.392742183,3.197653076
3.591776921,3.250856027,3.035161383,3.392742183,3.194967928,3.197653076
3.250856027,3.035161383,3.392742183,3.194967928,2.563640371,2.583674109
3.035161383,3.392742183,3.194967928,2.563640371,2.59909153,2.583674109
3.392742183,3.194967928,2.563640371,2.59909153,2.625011034,2.583674109
3.194967928,2.563640371,2.59909153,2.625011034,2.473193214,2.583674109
2.563640371,2.59909153,2.625011034,2.473193214,2.784786215,2.583674109
2.59909153,2.625011034,2.473193214,2.784786215,2.653396902,2.583674109
2.625011034,2.473193214,2.784786215,2.653396902,2.600710999,2.583674109
2.473193214,2.784786215,2.653396902,2.600710999,2.558590817,2.583674109
2.784786215,2.653396902,2.600710999,2.558590817,3.153443014,2.583674109
2.653396902,2.600710999,2.558590817,3.153443014,2.372615272,2.583674109
2.600710999,2.558590817,3.153443014,2.372615272,1.350914342,1.523051409
2.558590817,3.153443014,2.372615272,1.350914342,1.519202673,1.523051409
3.153443014,2.372615272,1.350914342,1.519202673,2.092467695,1.523051409
2.372615272,1.350914342,1.519202673,2.092467695,1.285272372,1.419842367
1.350914342,1.519202673,2.092467695,1.285272372,1.602740933,1.44410478
1.519202673,2.092467695,1.285272372,1.602740933,1.354592325,1.459852442
2.092467695,1.285272372,1.602740933,1.354592325,1.582039822,1.445288283
1.285272372,1.602740933,1.354592325,1.582039822,1.521365178,1.429102259
1.602740933,1.354592325,1.582039822,1.521365178,1.587600066,1.419945375
1.354592325,1.582039822,1.521365178,1.587600066,1.173083811,1.361533817
1.582039822,1.521365178,1.587600066,1.173083811,1.598925531,1.320288837
1.521365178,1.587600066,1.173083811,1.598925531,1.198590058,1.255189211
1.587600066,1.173083811,1.598925531,1.198590058,0.970899383,0.974561829
1.173083811,1.598925531,1.198590058,0.970899383,0.726966146,0.740755806
1.598925531,1.198590058,0.970899383,0.726966146,0.406753023,0.518731486
1.198590058,0.970899383,0.726966146,0.406753023,0.369227764,0.30322592
0.970899383,0.726966146,0.406753023,0.369227764,0.693510627,0.446804115
0.726966146,0.406753023,0.369227764,0.693510627,0.214745457,0.228062773
0.406753023,0.369227764,0.693510627,0.214745457,-0.093061391,-0.012434955
0.369227764,0.693510627,0.214745457,-0.093061391,0.105368944,-0.012434955
0.693510627,0.214745457,-0.093061391,0.105368944,-0.184574836,-0.012434955
0.214745457,-0.093061391,0.105368944,-0.184574836,-1.054482397,-0.819472081
-0.093061391,0.105368944,-0.184574836,-1.054482397,-0.669359193,-0.819472081
0.105368944,-0.184574836,-1.054482397,-0.669359193,-0.962420427,-0.819472081
-0.184574836,-1.054482397,-0.669359193,-0.962420427,-0.755720439,-0.819472081
-1.054482397,-0.669359193,-0.962420427,-0.755720439,-0.936514378,-0.819472081
-0.669359193,-0.962420427,-0.755720439,-0.936514378,-0.818661621,-0.819472081
-0.962420427,-0.755720439,-0.936514378,-0.818661621,-1.074135288,-0.819472081
-0.755720439,-0.936514378,-0.818661621,-1.074135288,-1.056548109,-0.819472081
-0.936514378,-0.818661621,-1.074135288,-1.056548109,-0.807444756,-0.819472081
-0.818661621,-1.074135288,-1.056548109,-0.807444756,-0.828298093,-0.819472081
-1.074135288,-1.056548109,-0.807444756,-0.828298093,-0.9050685,-0.819472081
-1.056548109,-0.807444756,-0.828298093,-0.9050685,-0.490228561,-0.819472081
-0.807444756,-0.828298093,-0.9050685,-0.490228561,-3.325626917,-3.243914534
-0.828298093,-0.9050685,-0.490228561,-3.325626917,-3.667053756,-3.243914534
-0.9050685,-0.490228561,-3.325626917,-3.667053756,-3.283761754,-3.243914534
-0.490228561,-3.325626917,-3.667053756,-3.283761754,-3.401964464,-3.243914534
-3.325626917,-3.667053756,-3.283761754,-3.401964464,-3.499657751,-4.119356835
-3.667053756,-3.283761754,-3.401964464,-3.499657751,-4.303170844,-4.119356835
-3.283761754,-3.401964464,-3.499657751,-4.303170844,-4.349407234,-4.119356835
-3.401964464,-3.499657751,-4.303170844,-4.349407234,-4.48592054,-4.119356835
-3.499657751,-4.303170844,-4.349407234,-4.48592054,-3.909968635,-4.235093584
-4.303170844,-4.349407234,-4.48592054,-3.909968635,-4.209282108,-4.315476827
-4.349407234,-4.48592054,-3.909968635,-4.209282108,-4.161474096,-4.377508822
-4.48592054,-3.909968635,-4.209282108,-4.161474096,-4.88869063,-4.416466913
-3.909968635,-4.209282108,-4.161474096,-4.88869063,-4.496762595,-4.441638203
-4.209282108,-4.161474096,-4.88869063,-4.496762595,-4.29368533,-4.532851467
-4.161474096,-4.88869063,-4.496762595,-4.29368533,-3.937215462,-4.532851467
-4.88869063,-4.496762595,-4.29368533,-3.937215462,-4.563196238,-4.532851467
-4.496762595,-4.29368533,-3.937215462,-4.563196238,-4.615403693,-4.532851467
-4.29368533,-3.937215462,-4.563196238,-4.615403693,-5.142199485,-4.532851467
-3.937215462,-4.563196238,-4.615403693,-5.142199485,-4.530987875,-4.532851467
-4.563196238,-4.615403693,-5.142199485,-4.530987875,-5.040268358,-4.532851467
-4.615403693,-5.142199485,-4.530987875,-5.040268358,-4.548825922,-4.532851467
-5.142199485,-4.530987875,-5.040268358,-4.548825922,-4.53511215,-4.532851467
-4.530987875,-5.040268358,-4.548825922,-4.53511215,-4.677051003,-4.532851467
-5.040268358,-4.548825922,-4.53511215,-4.677051003,-4.799695099,-4.843525996
-4.548825922,-4.53511215,-4.677051003,-4.799695099,-4.586274352,-4.843525996
-4.53511215,-4.677051003,-4.799695099,-4.586274352,-4.822037144,-4.843525996
-4.677051003,-4.799695099,-4.586274352,-4.822037144,-4.879133987,-4.843525996
-4.799695099,-4.586274352,-4.822037144,-4.879133987,-4.858747229,-4.843525996
-4.586274352,-4.822037144,-4.879133987,-4.858747229,-4.868885115,-4.843525996
-4.822037144,-4.879133987,-4.858747229,-4.868885115,-4.746517701,-4.843525996
-4.879133987,-4.858747229,-4.868885115,-4.746517701,-4.900607677,-4.843525996
-4.858747229,-4.868885115,-4.746517701,-4.900607677,-4.799134101,-4.843525996
-4.868885115,-4.746517701,-4.900607677,-4.799134101,-3.264280323,-3.330177185
-4.746517701,-4.900607677,-4.799134101,-3.264280323,-3.335517027,-3.330177185
-4.900607677,-4.799134101,-3.264280323,-3.335517027,-3.273698855,-3.148533199
-4.799134101,-3.264280323,-3.335517027,-3.273698855,-3.125753739,-3.148533199
-3.264280323,-3.335517027,-3.273698855,-3.125753739,-2.974215851,-2.874595557
-3.335517027,-3.273698855,-3.125753739,-2.974215851,-3.057644678,-2.874595557
-3.273698855,-3.125753739,-2.974215851,-3.057644678,-2.978031437,-2.560355894
-3.125753739,-2.974215851,-3.057644678,-2.978031437,-2.399734747,-2.373171033
-2.974215851,-3.057644678,-2.978031437,-2.399734747,-2.642870131,-2.282809256
-3.057644678,-2.978031437,-2.399734747,-2.642870131,-2.304457341,-2.152940582
-2.978031437,-2.399734747,-2.642870131,-2.304457341,-2.107062017,-1.954547393
-2.399734747,-2.642870131,-2.304457341,-2.107062017,-2.207362848,-1.941751162
-2.642870131,-2.304457341,-2.107062017,-2.207362848,-1.986172941,-1.852881389
-2.304457341,-2.107062017,-2.207362848,-1.986172941,-1.841873936,-1.809956194
-2.107062017,-2.207362848,-1.986172941,-1.841873936,-2.030240844,-1.756000183
-2.207362848,-1.986172941,-1.841873936,-2.030240844,-1.796852482,-1.715380687
-1.986172941,-1.841873936,-2.030240844,-1.796852482,-1.767617926,-1.698680792
-1.841873936,-2.030240844,-1.796852482,-1.767617926,-1.776582479,-1.666624626
-2.030240844,-1.796852482,-1.767617926,-1.776582479,-1.655879363,-1.603772997
-1.796852482,-1.767617926,-1.776582479,-1.655879363,-1.346124017,-1.570067812
-1.767617926,-1.776582479,-1.655879363,-1.346124017,-1.897734239,-1.595700698
-1.776582479,-1.655879363,-1.346124017,-1.897734239,-1.859969244,-1.629528673
-1.655879363,-1.346124017,-1.897734239,-1.859969244,-2.006326065,-1.684151344
-1.346124017,-1.897734239,-1.859969244,-2.006326065,-1.605136898,-1.541162898
-1.897734239,-1.859969244,-2.006326065,-1.605136898,-1.626699387,-1.495600979
-1.859969244,-2.006326065,-1.605136898,-1.626699387,-1.710201075,-1.416278374
-2.006326065,-1.605136898,-1.626699387,-1.710201075,-1.177963554,-1.15413298
-1.605136898,-1.626699387,-1.710201075,-1.177963554,-1.279583424,-1.137181019
-1.626699387,-1.710201075,-1.177963554,-1.279583424,-1.149411901,-0.912512925
-1.710201075,-1.177963554,-1.279583424,-1.149411901,-0.813345965,-0.73403478
-1.177963554,-1.279583424,-1.149411901,-0.813345965,-0.621900481,-0.548658119
-1.279583424,-1.149411901,-0.813345965,-0.621900481,-0.75435514,-0.607081112
-1.149411901,-0.813345965,-0.621900481,-0.75435514,-0.107866349,-0.111942689
-0.813345965,-0.621900481,-0.75435514,-0.107866349,-0.270440551,-0.223061408
-0.621900481,-0.75435514,-0.107866349,-0.270440551,0.207493568,0.275506532
-0.75435514,-0.107866349,-0.270440551,0.207493568,0.612849777,0.575995713
-0.107866349,-0.270440551,0.207493568,0.612849777,1.148688155,0.92890315
-0.270440551,0.207493568,0.612849777,1.148688155,1.547423793,1.187930307
0.207493568,0.612849777,1.148688155,1.547423793,0.982350154,1.06100429
0.612849777,1.148688155,1.547423793,0.982350154,1.183925483,1.06100429
1.148688155,1.547423793,0.982350154,1.183925483,1.33966969,1.06100429
1.547423793,0.982350154,1.183925483,1.33966969,1.271949587,1.06100429
0.982350154,1.183925483,1.33966969,1.271949587,2.12152681,1.937648723
1.183925483,1.33966969,1.271949587,2.12152681,2.356131301,1.937648723
1.33966969,1.271949587,2.12152681,2.356131301,2.01709497,1.937648723
1.271949587,2.12152681,2.356131301,2.01709497,2.141839767,1.937648723
2.12152681,2.356131301,2.01709497,2.141839767,1.552518569,1.937648723
2.356131301,2.01709497,2.141839767,1.552518569,2.098137846,1.937648723
2.01709497,2.141839767,1.552518569,2.098137846,2.770568424,2.588756543
2.141839767,1.552518569,2.098137846,2.770568424,2.794279779,2.588756543
1.552518569,2.098137846,2.770568424,2.794279779,3.522348669,3.686102164
2.098137846,2.770568424,2.794279779,3.522348669,4.53084744,3.804560247
2.770568424,2.794279779,3.522348669,4.53084744,4.328646375,3.857152404
2.794279779,3.522348669,4.53084744,4.328646375,4.397773965,3.942970947
3.522348669,4.53084744,4.328646375,4.397773965,4.220553125,3.942970947
4.53084744,4.328646375,4.397773965,4.220553125,4.095173905,4.154848854
4.328646375,4.397773965,4.220553125,4.095173905,4.331690199,4.31644527
4.397773965,4.220553125,4.095173905,4.331690199,4.243140698,4.31644527
4.220553125,4.095173905,4.331690199,4.243140698,5.219415251,4.557549402
4.095173905,4.331690199,4.243140698,5.219415251,5.41228882,4.693914016
4.331690199,4.243140698,5.219415251,5.41228882,5.035040437,4.693914016
4.243140698,5.219415251,5.41228882,5.035040437,4.931627473,4.693914016
5.219415251,5.41228882,5.035040437,4.931627473,5.656384076,4.87207218
5.41228882,5.035040437,4.931627473,5.656384076,5.741059405,4.87207218
5.035040437,4.931627473,5.656384076,5.741059405,4.465036581,5.048178102
4.931627473,5.656384076,5.741059405,4.465036581,5.284904767,5.048178102
5.656384076,5.741059405,4.465036581,5.284904767,3.77249167,5.048178102
5.741059405,4.465036581,5.284904767,3.77249167,4.364109456,5.048178102
4.465036581,5.284904767,3.77249167,4.364109456,5.511581199,5.048178102
5.284904767,3.77249167,4.364109456,5.511581199,5.502777876,5.655845482
3.77249167,4.364109456,5.511581199,5.502777876,4.63681365,5.655845482
4.364109456,5.511581199,5.502777876,4.63681365,4.956128117,5.655845482
5.511581199,5.502777876,4.63681365,4.956128117,5.958243148,5.655845482
5.502777876,4.63681365,4.956128117,5.958243148,3.787192674,4.681317477
4.63681365,4.956128117,5.958243148,3.787192674,4.686451837,4.681317477
4.956128117,5.958243148,3.787192674,4.686451837,4.634904581,4.681317477
5.958243148,3.787192674,4.686451837,4.634904581,3.92409239,3.925205307
3.787192674,4.686451837,4.634904581,3.92409239,3.67339845,3.925205307
4.686451837,4.634904581,3.92409239,3.67339845,3.539011634,3.581914335
4.634904581,3.92409239,3.67339845,3.539011634,3.683291182,3.581914335
3.92409239,3.67339845,3.539011634,3.683291182,3.480187473,3.581914335
3.67339845,3.539011634,3.683291182,3.480187473,3.578322326,3.581914335
3.539011634,3.683291182,3.480187473,3.578322326,3.329824483,3.069661339
3.683291182,3.480187473,3.578322326,3.329824483,3.212468546,3.069661339
3.480187473,3.578322326,3.329824483,3.212468546,3.567194139,2.751697053
3.578322326,3.329824483,3.212468546,3.567194139,2.135509593,2.629428517
3.329824483,3.212468546,3.567194139,2.135509593,2.009682164,2.465371734
3.212468546,3.567194139,2.135509593,2.009682164,2.449004739,2.335983163
3.567194139,2.135509593,2.009682164,2.449004739,2.493743572,2.208034365
2.135509593,2.009682164,2.449004739,2.493743572,2.516239355,2.026792323
2.009682164,2.449004739,2.493743572,2.516239355,1.929021553,1.878751935
2.449004739,2.493743572,2.516239355,1.929021553,1.912271932,1.717374291
2.493743572,2.516239355,1.929021553,1.912271932,2.057467442,1.845953698
2.516239355,1.929021553,1.912271932,2.057467442,1.698221974,1.896160939
1.929021553,1.912271932,2.057467442,1.698221974,1.985826666,1.84373523
1.912271932,2.057467442,1.698221974,1.985826666,2.10188014,1.773501857
2.057467442,1.698221974,1.985826666,2.10188014,2.369491971,1.70979066
1.698221974,1.985826666,2.10188014,2.369491971,1.84683377,1.621755027
1.985826666,2.10188014,2.369491971,1.84683377,1.998813062,1.580134146
2.10188014,2.369491971,1.84683377,1.998813062,1.667658533,1.622470556
2.369491971,1.84683377,1.998813062,1.667658533,1.830332129,1.59873786
1.84683377,1.998813062,1.667658533,1.830332129,1.604802133,1.592688656
1.998813062,1.667658533,1.830332129,1.604802133,0.93215417,1.149315294
1.667658533,1.830332129,1.604802133,0.93215417,1.343934954,1.140510544
1.830332129,1.604802133,0.93215417,1.343934954,1.080611038,0.913171699
1.604802133,0.93215417,1.343934954,1.080611038,1.180949259,0.994379549
0.93215417,1.343934954,1.080611038,1.180949259,0.790732662,0.821173776
1.343934954,1.080611038,1.180949259,0.790732662,0.904381208,0.78621604
1.080611038,1.180949259,0.790732662,0.904381208,0.877132741,0.81079301
1.180949259,0.790732662,0.904381208,0.877132741,0.28147167,0.261990557
0.790732662,0.904381208,0.877132741,0.28147167,0.260657482,0.311307781
0.904381208,0.877132741,0.28147167,0.260657482,-0.021338458,0.090701496
0.877132741,0.28147167,0.260657482,-0.021338458,0.249868375,0.090701496
0.28147167,0.260657482,-0.021338458,0.249868375,0.105220027,0.090701496
0.260657482,-0.021338458,0.249868375,0.105220027,-0.314219347,-0.422914375
-0.021338458,0.249868375,0.105220027,-0.314219347,-0.728203333,-0.606549803
0.249868375,0.105220027,-0.314219347,-0.728203333,-0.952633637,-0.819977749
0.105220027,-0.314219347,-0.728203333,-0.952633637,-1.285904327,-1.016958786
-0.314219347,-0.728203333,-0.952633637,-1.285904327,-1.553838065,-1.41488049
-0.728203333,-0.952633637,-1.285904327,-1.553838065,-1.884727922,-1.764213372
-0.952633637,-1.285904327,-1.553838065,-1.884727922,-2.365048989,-2.04016804
-1.285904327,-1.553838065,-1.884727922,-2.365048989,-2.260821136,-2.04016804
-1.553838065,-1.884727922,-2.365048989,-2.260821136,-2.718695625,-2.630883403
-1.884727922,-2.365048989,-2.260821136,-2.718695625,-2.800445447,-2.630883403
-2.365048989,-2.260821136,-2.718695625,-2.800445447,-2.736925283,-2.630883403
-2.260821136,-2.718695625,-2.800445447,-2.736925283,-3.062579705,-3.340807531
-2.718695625,-2.800445447,-2.736925283,-3.062579705,-3.339075671,-3.340807531
-2.800445447,-2.736925283,-3.062579705,-3.339075671,-3.013264061,-3.340807531
-2.736925283,-3.062579705,-3.339075671,-3.013264061,-3.80295022,-3.31594922
-3.062579705,-3.339075671,-3.013264061,-3.80295022,-3.192883837,-3.31594922
-3.339075671,-3.013264061,-3.80295022,-3.192883837,-3.8413789,-3.478611152
-3.013264061,-3.80295022,-3.192883837,-3.8413789,-4.097821126,-3.478611152
-3.80295022,-3.192883837,-3.8413789,-4.097821126,-5.025236614,-3.929146248
-3.192883837,-3.8413789,-4.097821126,-5.025236614,-4.802830328,-3.875490664
-3.8413789,-4.097821126,-5.025236614,-4.802830328,-3.734792941,-3.875490664
-4.097821126,-5.025236614,-4.802830328,-3.734792941,-3.679441333,-4.134324747
-5.025236614,-4.802830328,-3.734792941,-3.679441333,-4.340427398,-4.134324747
-4.802830328,-3.734792941,-3.679441333,-4.340427398,-4.97644168,-4.134324747
-3.734792941,-3.679441333,-4.340427398,-4.97644168,-4.692970607,-4.068201712
-3.679441333,-4.340427398,-4.97644168,-4.692970607,-4.106607739,-4.068201712
-4.340427398,-4.97644168,-4.692970607,-4.106607739,-4.591797265,-4.340302828
-4.97644168,-4.692970607,-4.106607739,-4.591797265,-4.225824619,-4.340302828
-4.692970607,-4.106607739,-4.591797265,-4.225824619,-4.961099287,-4.340302828
-4.106607739,-4.591797265,-4.225824619,-4.961099287,-4.496233339,-4.59311869
-4.591797265,-4.225824619,-4.961099287,-4.496233339,-4.552536769,-4.59311869
-4.225824619,-4.961099287,-4.496233339,-4.552536769,-5.023130239,-4.77388321
-4.961099287,-4.496233339,-4.552536769,-5.023130239,-5.273086119,-5.124476868
-4.496233339,-4.552536769,-5.023130239,-5.273086119,-5.189647927,-5.124476868
-4.552536769,-5.023130239,-5.273086119,-5.189647927,-5.223074981,-5.124476868
-5.023130239,-5.273086119,-5.189647927,-5.223074981,-5.113234758,-5.124476868
-5.273086119,-5.189647927,-5.223074981,-5.113234758,-5.049005053,-5.124476868
-5.189647927,-5.223074981,-5.113234758,-5.049005053,-4.537516859,-4.478989966
-5.223074981,-5.113234758,-5.049005053,-4.537516859,-4.551587787,-4.478989966
-5.113234758,-5.049005053,-4.537516859,-4.551587787,-3.995387497,-4.028693483
-5.049005053,-4.537516859,-4.551587787,-3.995387497,-3.915655807,-4.028693483
-4.537516859,-4.551587787,-3.995387497,-3.915655807,-4.259138742,-4.028693483
-4.551587787,-3.995387497,-3.915655807,-4.259138742,-4.26608452,-4.028693483
-3.995387497,-3.915655807,-4.259138742,-4.26608452,-3.23833413,-3.368332962
-3.915655807,-4.259138742,-4.26608452,-3.23833413,-3.144259383,-3.242251304
-4.259138742,-4.26608452,-3.23833413,-3.144259383,-3.195087107,-3.139621
-4.26608452,-3.23833413,-3.144259383,-3.195087107,-3.211206582,-3.139621
-3.23833413,-3.144259383,-3.195087107,-3.211206582,-3.1254014,-3.100630866
-3.144259383,-3.195087107,-3.211206582,-3.1254014,-2.723473589,-2.922626881
-3.195087107,-3.211206582,-3.1254014,-2.723473589,-3.061469783,-2.922626881
-3.211206582,-3.1254014,-2.723473589,-3.061469783,-2.454893986,-2.612158201
-3.1254014,-2.723473589,-3.061469783,-2.454893986,-2.874873684,-2.475347255
-2.723473589,-3.061469783,-2.454893986,-2.874873684,-2.136967304,-2.384006969
-3.061469783,-2.454893986,-2.874873684,-2.136967304,-2.57769329,-2.272188131
-2.454893986,-2.874873684,-2.136967304,-2.57769329,-2.062785648,-2.118954664
-2.874873684,-2.136967304,-2.57769329,-2.062785648,-2.092193386,-1.974889146
-2.136967304,-2.57769329,-2.062785648,-2.092193386,-1.870684855,-1.820093927
-2.57769329,-2.062785648,-2.092193386,-1.870684855,-1.65248085,-1.726405216
-2.062785648,-2.092193386,-1.870684855,-1.65248085,-1.709388174,-1.63912355
-2.092193386,-1.870684855,-1.65248085,-1.709388174,-1.960244297,-1.591978886
-1.870684855,-1.65248085,-1.709388174,-1.960244297,-1.505714536,-1.533162251
-1.65248085,-1.709388174,-1.960244297,-1.505714536,-1.598089872,-1.448189846
-1.709388174,-1.960244297,-1.505714536,-1.598089872,-1.4465779,-1.437514045
-1.960244297,-1.505714536,-1.598089872,-1.4465779,-1.445226587,-1.43342934
-1.505714536,-1.598089872,-1.4465779,-1.445226587,-1.648412799,-1.444055777
-1.598089872,-1.4465779,-1.445226587,-1.648412799,-1.890319816,-1.475164497
-1.4465779,-1.445226587,-1.648412799,-1.890319816,-1.446183149,-1.450505984
-1.445226587,-1.648412799,-1.890319816,-1.446183149,-1.399552736,-1.429865511
-1.648412799,-1.890319816,-1.446183149,-1.399552736,-1.231905592,-1.220132272
-1.890319816,-1.446183149,-1.399552736,-1.231905592,-1.08812829,-0.961248486
-1.446183149,-1.399552736,-1.231905592,-1.08812829,-1.456419782,-1.168513062
-1.399552736,-1.231905592,-1.08812829,-1.456419782,-0.990504298,-0.943638959
-1.231905592,-1.08812829,-1.456419782,-0.990504298,-0.889402688,-0.80985707
-1.08812829,-1.456419782,-0.990504298,-0.889402688,-0.863513079,-0.602817502
-1.456419782,-0.990504298,-0.889402688,-0.863513079,-0.255636819,-0.332380902
-0.990504298,-0.889402688,-0.863513079,-0.255636819,-0.112480803,-0.128591365
-0.889402688,-0.863513079,-0.255636819,-0.112480803,0.200321713,0.105461482
-0.863513079,-0.255636819,-0.112480803,0.200321713,0.356575586,0.38383629
-0.255636819,-0.112480803,0.200321713,0.356575586,0.611519007,0.695669669
-0.112480803,0.200321713,0.356575586,0.611519007,0.741736405,0.621643811
0.200321713,0.356575586,0.611519007,0.741736405,0.779254399,0.901896026
0.356575586,0.611519007,0.741736405,0.779254399,1.454603224,1.235654484
0.611519007,0.741736405,0.779254399,1.454603224,1.399637905,1.235654484
0.741736405,0.779254399,1.454603224,1.399637905,1.408556411,1.235654484
0.779254399,1.454603224,1.399637905,1.408556411,1.320820549,1.235654484
1.454603224,1.399637905,1.408556411,1.320820549,1.442831485,1.235654484
1.399637905,1.408556411,1.320820549,1.442831485,2.645625842,2.262406418
1.408556411,1.320820549,1.442831485,2.645625842,2.480797614,2.473157941
1.320820549,1.442831485,2.645625842,2.480797614,3.118411342,2.666586167
