T-4,T-3,T-2,T-1,T-0,Effort
-2.782234784,-1.891283245,-2.251212151,-2.352546956,-2.961874403,-1.625408119
-1.891283245,-2.251212151,-2.352546956,-2.961874403,-2.794321495,-1.625408119
-2.251212151,-2.352546956,-2.961874403,-2.794321495,-2.672604947,-1.625408119
-2.352546956,-2.961874403,-2.794321495,-2.672604947,-2.34000038,-1.625408119
-2.961874403,-2.794321495,-2.672604947,-2.34000038,-2.019232367,-1.625408119
-2.794321495,-2.672604947,-2.34000038,-2.019232367,-2.206144463,-1.625408119
-2.672604947,-2.34000038,-2.019232367,-2.206144463,-2.200892724,-1.625408119
-2.34000038,-2.019232367,-2.206144463,-2.200892724,-2.625551696,-1.625408119
-2.019232367,-2.206144463,-2.200892724,-2.625551696,-2.146499846,-1.625408119
-2.206144463,-2.200892724,-2.625551696,-2.146499846,-2.429595905,-1.625408119
-2.200892724,-2.625551696,-2.146499846,-2.429595905,-2.748928628,-1.625408119
-2.625551696,-2.146499846,-2.429595905,-2.748928628,-2.008396777,-1.625408119
-2.146499846,-2.429595905,-2.748928628,-2.008396777,-1.875786707,-1.625408119
-2.429595905,-2.748928628,-2.008396777,-1.875786707,-2.456068028,-1.625408119
-2.748928628,-2.008396777,-1.875786707,-2.456068028,-2.460617371,-1.625408119
-2.008396777,-1.875786707,-2.456068028,-2.460617371,-2.193756731,-1.625408119
-1.875786707,-2.456068028,-2.460617371,-2.193756731,-4.540004044,-3.749413964
-2.456068028,-2.460617371,-2.193756731,-4.540004044,-4.075852689,-3.749413964
-2.460617371,-2.193756731,-4.540004044,-4.075852689,-4.208330763,-3.749413964
-2.193756731,-4.540004044,-4.075852689,-4.208330763,-4.33735551,-3.749413964
-4.540004044,-4.075852689,-4.208330763,-4.33735551,-3.52571472,-3.749413964
-4.075852689,-4.208330763,-4.33735551,-3.52571472,-3.626703492,-3.749413964
-4.208330763,-4.33735551,-3.52571472,-3.626703492,-3.556988798,-3.749413964
-4.33735551,-3.52571472,-3.626703492,-3.556988798,-4.263188567,-4.097711026
-3.52571472,-3.626703492,-3.556988798,-4.263188567,-3.75083953,-4.097711026
-3.626703492,-3.556988798,-4.263188567,-3.75083953,-3.82926701,-4.097711026
-3.556988798,-4.263188567,-3.75083953,-3.82926701,-3.89463815,-4.097711026
-4.263188567,-3.75083953,-3.82926701,-3.89463815,-3.57187394,-3.503150461
-3.75083953,-3.82926701,-3.89463815,-3.57187394,-3.562813767,-3.362907699
-3.82926701,-3.89463815,-3.57187394,-3.562813767,-3.020001552,-3.359179233
-3.89463815,-3.57187394,-3.562813767,-3.020001552,-3.145815827,-3.359179233
-3.57187394,-3.562813767,-3.020001552,-3.145815827,-2.597504309,-3.048095777
-3.562813767,-3.020001552,-3.145815827,-2.597504309,-3.148105811,-2.89091687
-3.020001552,-3.145815827,-2.597504309,-3.148105811,-2.816531794,-2.774837268
-3.145815827,-2.597504309,-3.148105811,-2.816531794,-2.723414891,-2.774837268
-2.597504309,-3.148105811,-2.816531794,-2.723414891,-2.576071918,-2.51930834
-3.148105811,-2.816531794,-2.723414891,-2.576071918,-3.826055677,-2.51930834
-2.816531794,-2.723414891,-2.576071918,-3.826055677,-3.553832997,-2.51930834
-2.723414891,-2.576071918,-3.826055677,-3.553832997,-3.141924883,-2.054903604
-2.576071918,-3.826055677,-3.553832997,-3.141924883,-4.155376416,-2.054903604
-3.826055677,-3.553832997,-3.141924883,-4.155376416,-2.15669012,-1.805278588
-3.553832997,-3.141924883,-4.155376416,-2.15669012,-1.419033275,-1.726037165
-3.141924883,-4.155376416,-2.15669012,-1.419033275,-3.176872545,-1.663622606
-4.155376416,-2.15669012,-1.419033275,-3.176872545,-3.679669039,-1.591473117
-2.15669012,-1.419033275,-3.176872545,-3.679669039,-2.706133309,-1.531266525
-1.419033275,-3.176872545,-3.679669039,-2.706133309,-1.935758698,-1.480129631
-3.176872545,-3.679669039,-2.706133309,-1.935758698,-1.840604932,-1.423751485
-3.679669039,-2.706133309,-1.935758698,-1.840604932,-2.162312667,-1.430753069
-2.706133309,-1.935758698,-1.840604932,-2.162312667,-1.731099369,-1.430779771
-1.935758698,-1.840604932,-2.162312667,-1.731099369,-2.663128214,-1.400739493
-1.840604932,-2.162312667,-1.731099369,-2.663128214,-1.622195769,-1.360974794
-2.162312667,-1.731099369,-2.663128214,-1.622195769,-2.05435949,-1.313606498
-1.731099369,-2.663128214,-1.622195769,-2.05435949,-1.921944242,-1.218192347
-2.663128214,-1.622195769,-2.05435949,-1.921944242,-1.309919801,-1.080673898
-1.622195769,-2.05435949,-1.921944242,-1.309919801,-1.54280946,-0.868947188
-2.05435949,-1.921944242,-1.309919801,-1.54280946,-0.686708874,-0.641636757
-1.921944242,-1.309919801,-1.54280946,-0.686708874,-0.307387804,-0.673474637
-1.309919801,-1.54280946,-0.686708874,-0.307387804,-0.534712845,-0.35877783
-1.54280946,-0.686708874,-0.307387804,-0.534712845,-0.379714925,-0.149969983
-0.686708874,-0.307387804,-0.534712845,-0.379714925,0.282756223,-0.069937882
-0.307387804,-0.534712845,-0.379714925,0.282756223,-0.248891784,-0.043391317
-0.534712845,-0.379714925,0.282756223,-0.248891784,0.72891748,0.409773895
-0.379714925,0.282756223,-0.248891784,0.72891748,1.070297047,0.41964851
0.282756223,-0.248891784,0.72891748,1.070297047,0.673801238,0.492436317
-0.248891784,0.72891748,1.070297047,0.673801238,1.191032243,0.915450794
0.72891748,1.070297047,0.673801238,1.191032243,1.939545897,1.083342459
1.070297047,0.673801238,1.191032243,1.939545897,3.178147838,1.580010147
0.673801238,1.191032243,1.939545897,3.178147838,2.970868485,1.580010147
1.191032243,1.939545897,3.178147838,2.970868485,2.712357788,1.759283499
1.939545897,3.178147838,2.970868485,2.712357788,3.561493184,1.616397702
3.178147838,2.970868485,2.712357788,3.561493184,2.22755329,1.838132778
2.970868485,2.712357788,3.561493184,2.22755329,3.241427006,2.361613821
2.712357788,3.561493184,2.22755329,3.241427006,4.309230914,2.675785091
3.561493184,2.22755329,3.241427006,4.309230914,4.299606526,2.508665324
2.22755329,3.241427006,4.309230914,4.299606526,4.225578487,2.754037057
3.241427006,4.309230914,4.299606526,4.225578487,4.678243727,2.735924058
4.309230914,4.299606526,4.225578487,4.678243727,4.118423489,2.846776935
4.299606526,4.225578487,4.678243727,4.118423489,3.481017708,2.355773359
4.225578487,4.678243727,4.118423489,3.481017708,3.321190412,2.424474773
4.678243727,4.118423489,3.481017708,3.321190412,4.650871407,2.574702739
4.118423489,3.481017708,3.321190412,4.650871407,3.413434495,2.610306263
3.481017708,3.321190412,4.650871407,3.413434495,4.274591269,2.62033771
3.321190412,4.650871407,3.413434495,4.274591269,4.238574038,2.602307189
4.650871407,3.413434495,4.274591269,4.238574038,4.367839747,2.766807131
3.413434495,4.274591269,4.238574038,4.367839747,3.893709019,2.611751671
4.274591269,4.238574038,4.367839747,3.893709019,4.252169209,2.67674244
4.238574038,4.367839747,3.893709019,4.252169209,4.481194602,2.677333821
4.367839747,3.893709019,4.252169209,4.481194602,4.300681252,2.677333821
3.893709019,4.252169209,4.481194602,4.300681252,4.231126942,2.677333821
4.252169209,4.481194602,4.300681252,4.231126942,4.952158166,3.183164191
4.481194602,4.300681252,4.231126942,4.952158166,4.328056809,3.219569146
4.300681252,4.231126942,4.952158166,4.328056809,4.592675089,3.321992727
4.231126942,4.952158166,4.328056809,4.592675089,3.278615403,3.378550888
4.952158166,4.328056809,4.592675089,3.278615403,4.207859932,3.378550888
4.328056809,4.592675089,3.278615403,4.207859932,3.895901547,3.378550888
4.592675089,3.278615403,4.207859932,3.895901547,3.225240414,3.361150038
3.278615403,4.207859932,3.895901547,3.225240414,3.19373927,3.361150038
4.207859932,3.895901547,3.225240414,3.19373927,3.940711908,3.609183711
3.895901547,3.225240414,3.19373927,3.940711908,3.74297801,3.656997552
3.225240414,3.19373927,3.940711908,3.74297801,3.992767203,3.800133415
3.19373927,3.940711908,3.74297801,3.992767203,3.949075974,3.800133415
3.940711908,3.74297801,3.992767203,3.949075974,3.683806723,3.797386939
3.74297801,3.992767203,3.949075974,3.683806723,3.538880351,3.797386939
3.992767203,3.949075974,3.683806723,3.538880351,3.679868107,3.785044293
3.949075974,3.683806723,3.538880351,3.679868107,3.776346873,3.785044293
3.683806723,3.538880351,3.679868107,3.776346873,3.98604015,3.785044293
3.538880351,3.679868107,3.776346873,3.98604015,3.715980357,3.785044293
3.679868107,3.776346873,3.98604015,3.715980357,3.904396678,3.785044293
3.776346873,3.98604015,3.715980357,3.904396678,3.271127334,3.319842421
3.98604015,3.715980357,3.904396678,3.271127334,3.154691195,3.183591224
3.715980357,3.904396678,3.271127334,3.154691195,3.247415851,3.004231678
3.904396678,3.271127334,3.154691195,3.247415851,2.857482177,2.840048343
3.271127334,3.154691195,3.247415851,2.857482177,2.882022317,2.840048343
3.154691195,3.247415851,2.857482177,2.882022317,4.358327208,2.534191143
3.247415851,2.857482177,2.882022317,4.358327208,3.617600112,2.392604724
2.857482177,2.882022317,4.358327208,3.617600112,3.897707924,2.287300136
2.882022317,4.358327208,3.617600112,3.897707924,3.64485309,2.10271813
4.358327208,3.617600112,3.897707924,3.64485309,3.029524168,1.981197973
3.617600112,3.897707924,3.64485309,3.029524168,3.7334339,1.867104937
3.897707924,3.64485309,3.029524168,3.7334339,2.522795705,1.764793347
3.64485309,3.029524168,3.7334339,2.522795705,2.736311063,1.700349109
3.029524168,3.7334339,2.522795705,2.736311063,2.71374793,1.637244649
3.7334339,2.522795705,2.736311063,2.71374793,2.405822085,1.56978778
2.522795705,2.736311063,2.71374793,2.405822085,1.923809941,1.519103972
2.736311063,2.71374793,2.405822085,1.923809941,1.993298594,1.469962521
2.71374793,2.405822085,1.923809941,1.993298594,2.362112956,1.420683959
2.405822085,1.923809941,1.993298594,2.362112956,2.814732256,1.413399445
1.923809941,1.993298594,2.362112956,2.814732256,2.599970403,1.394128165
1.993298594,2.362112956,2.814732256,2.599970403,1.74236572,1.365789043
2.362112956,2.814732256,2.599970403,1.74236572,1.857890858,1.320316207
2.814732256,2.599970403,1.74236572,1.857890858,2.310014829,1.266975761
2.599970403,1.74236572,1.857890858,2.310014829,1.79106235,1.289548863
1.74236572,1.857890858,2.310014829,1.79106235,1.849187945,1.18463661
1.857890858,2.310014829,1.79106235,1.849187945,1.125477331,0.891981111
2.310014829,1.79106235,1.849187945,1.125477331,1.674025325,0.683822349
1.79106235,1.849187945,1.125477331,1.674025325,1.027430476,0.518200364
1.849187945,1.125477331,1.674025325,1.027430476,0.39083286,0.433993818
1.125477331,1.674025325,1.027430476,0.39083286,0.044972502,0.182941148
1.674025325,1.027430476,0.39083286,0.044972502,0.640696656,0.076054246
1.027430476,0.39083286,0.044972502,0.640696656,-0.526094171,-0.119846845
0.39083286,0.044972502,0.640696656,-0.526094171,-0.222879679,-0.119846845
0.044972502,0.640696656,-0.526094171,-0.222879679,-0.530087727,-0.495059753
0.640696656,-0.526094171,-0.222879679,-0.530087727,-1.195673526,-0.539428651
-0.526094171,-0.222879679,-0.530087727,-1.195673526,-1.770371727,-0.922240207
-0.222879679,-0.530087727,-1.195673526,-1.770371727,-1.462913116,-0.878368671
-0.530087727,-1.195673526,-1.770371727,-1.462913116,-1.905130744,-1.065781516
-1.195673526,-1.770371727,-1.462913116,-1.905130744,-1.733279544,-1.284007506
-1.770371727,-1.462913116,-1.905130744,-1.733279544,-2.097560634,-1.284007506
-1.462913116,-1.905130744,-1.733279544,-2.097560634,-2.424083545,-1.927799083
-1.905130744,-1.733279544,-2.097560634,-2.424083545,-2.285073143,-1.594090364
-1.733279544,-2.097560634,-2.424083545,-2.285073143,-2.503194348,-1.909701143
-2.097560634,-2.424083545,-2.285073143,-2.503194348,-3.221045058,-1.909701143
-2.424083545,-2.285073143,-2.503194348,-3.221045058,-2.875502868,-1.909701143
-2.285073143,-2.503194348,-3.221045058,-2.875502868,-3.404021052,-2.406490709
-2.503194348,-3.221045058,-2.875502868,-3.404021052,-3.903780049,-2.545874684
-3.221045058,-2.875502868,-3.404021052,-3.903780049,-3.982794986,-2.701836981
-2.875502868,-3.404021052,-3.903780049,-3.982794986,-4.127631259,-2.652466523
-3.404021052,-3.903780049,-3.982794986,-4.127631259,-4.110828861,-2.582628851
-3.903780049,-3.982794986,-4.127631259,-4.110828861,-3.827921737,-2.582628851
-3.982794986,-4.127631259,-4.110828861,-3.827921737,-4.214020099,-2.582628851
-4.127631259,-4.110828861,-3.827921737,-4.214020099,-5.123651721,-2.982101178
-4.110828861,-3.827921737,-4.214020099,-5.123651721,-4.082526352,-2.929492938
-3.827921737,-4.214020099,-5.123651721,-4.082526352,-4.764881077,-2.986194003
-4.214020099,-5.123651721,-4.082526352,-4.764881077,-4.616022443,-3.049849357
-5.123651721,-4.082526352,-4.764881077,-4.616022443,-4.86408758,-2.976081334
-4.082526352,-4.764881077,-4.616022443,-4.86408758,-4.266709775,-3.110025377
-4.764881077,-4.616022443,-4.86408758,-4.266709775,-4.919518778,-3.095227052
-4.616022443,-4.86408758,-4.266709775,-4.919518778,-4.53995518,-3.16905774
-4.86408758,-4.266709775,-4.919518778,-4.53995518,-4.485597059,-3.16905774
-4.266709775,-4.919518778,-4.53995518,-4.485597059,-4.855024107,-3.16905774
-4.919518778,-4.53995518,-4.485597059,-4.855024107,-5.352624255,-3.16905774
-4.53995518,-4.485597059,-4.855024107,-5.352624255,-4.416171702,-3.16905774
-4.485597059,-4.855024107,-5.352624255,-4.416171702,-4.233081632,-3.16905774
-4.855024107,-5.352624255,-4.416171702,-4.233081632,-4.136297643,-3.244780125
-5.352624255,-4.416171702,-4.233081632,-4.136297643,-4.096377316,-3.420975779
-4.416171702,-4.233081632,-4.136297643,-4.096377316,-3.511461477,-3.370172403
-4.233081632,-4.136297643,-4.096377316,-3.511461477,-3.046289531,-3.343836892
-4.136297643,-4.096377316,-3.511461477,-3.046289531,-3.488057285,-3.475559189
-4.096377316,-3.511461477,-3.046289531,-3.488057285,-3.315443231,-3.616392713
-3.511461477,-3.046289531,-3.488057285,-3.315443231,-3.800280994,-3.616392713
-3.046289531,-3.488057285,-3.315443231,-3.800280994,-3.482588445,-3.612238369
-3.488057285,-3.315443231,-3.800280994,-3.482588445,-3.756884452,-3.677737716
-3.315443231,-3.800280994,-3.482588445,-3.756884452,-3.697071011,-3.677737716
-3.800280994,-3.482588445,-3.756884452,-3.697071011,-3.307636357,-3.540733098
-3.482588445,-3.756884452,-3.697071011,-3.307636357,-3.494850992,-3.540733098
-3.756884452,-3.697071011,-3.307636357,-3.494850992,-3.239766685,-3.540733098
-3.697071011,-3.307636357,-3.494850992,-3.239766685,-3.518218515,-3.159219489
-3.307636357,-3.494850992,-3.239766685,-3.518218515,-2.58840665,-3.000883298
-3.494850992,-3.239766685,-3.518218515,-2.58840665,-2.874647669,-2.872239895
-3.239766685,-3.518218515,-2.58840665,-2.874647669,-3.007033744,-2.872239895
-3.518218515,-2.58840665,-2.874647669,-3.007033744,-3.429932376,-2.670879457
-2.58840665,-2.874647669,-3.007033744,-3.429932376,-4.022817035,-2.45069638
-2.874647669,-3.007033744,-3.429932376,-4.022817035,-2.795154481,-2.271691725
-3.007033744,-3.429932376,-4.022817035,-2.795154481,-3.164293663,-2.099222978
-3.429932376,-4.022817035,-2.795154481,-3.164293663,-2.865306857,-1.944667623
-4.022817035,-2.795154481,-3.164293663,-2.865306857,-3.010381898,-1.78731305
-2.795154481,-3.164293663,-2.865306857,-3.010381898,-2.354476111,-1.683726177
-3.164293663,-2.865306857,-3.010381898,-2.354476111,-2.869901525,-1.573851123
-2.865306857,-3.010381898,-2.354476111,-2.869901525,-2.889219869,-1.648947982
-3.010381898,-2.354476111,-2.869901525,-2.889219869,-2.425457593,-1.593994575
-2.354476111,-2.869901525,-2.889219869,-2.425457593,-2.124381541,-1.529243812
-2.869901525,-2.889219869,-2.425457593,-2.124381541,-2.272852129,-1.489738575
-2.889219869,-2.425457593,-2.124381541,-2.272852129,-2.538083933,-1.450282202
-2.425457593,-2.124381541,-2.272852129,-2.538083933,-1.870723756,-1.430560778
-2.124381541,-2.272852129,-2.538083933,-1.870723756,-2.243716054,-1.430325592
-2.272852129,-2.538083933,-1.870723756,-2.243716054,-2.540998052,-1.428804647
-2.538083933,-1.870723756,-2.243716054,-2.540998052,-1.772685177,-1.388956758
-1.870723756,-2.243716054,-2.540998052,-1.772685177,-1.846319837,-1.340294268
-2.243716054,-2.540998052,-1.772685177,-1.846319837,-1.960565942,-1.288503175
-2.540998052,-1.772685177,-1.846319837,-1.960565942,-1.919634144,-1.273109632
-1.772685177,-1.846319837,-1.960565942,-1.919634144,-2.356074119,-1.269360849
-1.846319837,-1.960565942,-1.919634144,-2.356074119,-1.950525622,-1.034222631
-1.960565942,-1.919634144,-2.356074119,-1.950525622,-1.896051354,-0.8426787
-1.919634144,-2.356074119,-1.950525622,-1.896051354,-1.369744597,-0.943213121
-2.356074119,-1.950525622,-1.896051354,-1.369744597,-1.025659127,-0.662892153
-1.950525622,-1.896051354,-1.369744597,-1.025659127,-0.768979071,-0.534296377
-1.896051354,-1.369744597,-1.025659127,-0.768979071,-1.058134629,-0.721896304
-1.369744597,-1.025659127,-0.768979071,-1.058134629,-1.035343992,-0.285337271
-1.025659127,-0.768979071,-1.058134629,-1.035343992,-0.484197156,-0.26646152
-0.768979071,-1.058134629,-1.035343992,-0.484197156,-0.078156013,-0.06654989
-1.058134629,-1.035343992,-0.484197156,-0.078156013,0.343500253,0.366512818
-1.035343992,-0.484197156,-0.078156013,0.343500253,0.197650733,0.484756818
-0.484197156,-0.078156013,0.343500253,0.197650733,1.057910199,0.647324784
-0.078156013,0.343500253,0.197650733,1.057910199,1.862420974,0.698800143
0.343500253,0.197650733,1.057910199,1.862420974,1.51373714,0.746869387
0.197650733,1.057910199,1.862420974,1.51373714,1.675974494,1.285270946
1.057910199,1.862420974,1.51373714,1.675974494,3.407899208,1.851413499
1.862420974,1.51373714,1.675974494,3.407899208,2.934406224,1.900491035
1.51373714,1.675974494,3.407899208,2.934406224,2.889218645,2.06814489
1.675974494,3.407899208,2.934406224,2.889218645,2.602751501,2.14825526
3.407899208,2.934406224,2.889218645,2.602751501,3.383111084,2.286074738
2.934406224,2.889218645,2.602751501,3.383111084,3.540051201,2.354937114
2.889218645,2.602751501,3.383111084,3.540051201,4.452798873,2.451292564
2.602751501,3.383111084,3.540051201,4.452798873,4.610738776,2.4613889
3.383111084,3.540051201,4.452798873,4.610738776,3.780421992,2.476314689
3.540051201,4.452798873,4.610738776,3.780421992,3.845473034,2.476314689
4.452798873,4.610738776,3.780421992,3.845473034,3.743295405,2.468042144
4.610738776,3.780421992,3.845473034,3.743295405,3.536066915,2.472131231
